CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Thummalakunta B.O,515341,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,13.84,77.69
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Nidraghatta B.O,515286,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.0272,76.9933
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Buchayyagaripalli B.O,515144,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.22,77.81
Telangana Circle,Hyderabad Region,Peddapalli Division,Kanaparthi B.O,505129,BO,Delivery,KARIMNAGAR,TELANGANA,18.3266963,79.4079001
Telangana Circle,Hyderabad Region,Peddapalli Division,Muttaram B.O,505470,BO,Delivery,KARIMNAGAR,TELANGANA,18.3320233,79.31671
Telangana Circle,Hyderabad Region,Peddapalli Division,Vegurpalli B.O,505505,BO,Delivery,KARIMNAGAR,TELANGANA,18.4698287,79.2947145
Telangana Circle,Hyderabad Region,Peddapalli Division,Mogalipalam B.O,505474,BO,Delivery,KARIMNAGAR,TELANGANA,18.2683149,79.2478833
Telangana Circle,Hyderabad Region,Peddapalli Division,Rachapalli B.O,505475,BO,Delivery,KARIMNAGAR,TELANGANA,18.36509,79.5383633
Telangana Circle,Hyderabad Region,Peddapalli Division,Reddipalli B.O,505502,BO,Delivery,KARIMNAGAR,TELANGANA,18.3600431,79.4164577
Telangana Circle,Hyderabad Region,Peddapalli Division,Kothaghat B.O,505490,BO,Delivery,KARIMNAGAR,TELANGANA,18.2639233,79.3362383
Telangana Circle,Hyderabad Region,Peddapalli Division,Madhuda B.O,505472,BO,Delivery,SIDDIPET,TELANGANA,18.1751416,79.2307816
Telangana Circle,Hyderabad Region,Peddapalli Division,Kandgal B.O,505101,BO,Delivery,KARIMNAGAR,TELANGANA,18.1808233,79.4472249
Telangana Circle,Hyderabad Region,Peddapalli Division,Amangurthi B.O,505480,BO,Delivery,KARIMNAGAR,TELANGANA,18.1634766,79.3638483
Odisha Circle,DivReportingCircle,Cuttack South Division,Gopapur B.O,754031,BO,Delivery,CUTTACK,ODISHA,20.4101233,85.2988016
Odisha Circle,DivReportingCircle,Cuttack South Division,Mangarajpur B.O,754028,BO,Delivery,CUTTACK,ODISHA,20.600541,85.8875532
Odisha Circle,DivReportingCircle,Cuttack South Division,Kayalpada B.O,754027,BO,Delivery,CUTTACK,ODISHA,20.5135334,85.8448849
Odisha Circle,DivReportingCircle,Cuttack South Division,Champeswar B.O,754037,BO,Delivery,CUTTACK,ODISHA,20.4330375,85.1603941
Odisha Circle,DivReportingCircle,Cuttack South Division,Karanji B.O,754022,BO,Delivery,CUTTACK,ODISHA,20.658058,85.9198744
Odisha Circle,DivReportingCircle,Cuttack South Division,Bhera B.O,754290,BO,Delivery,CUTTACK,ODISHA,20.564601,86.116651
Telangana Circle,Hyderabad Region,Peddapalli Division,Kothapalli B.O,505497,BO,Delivery,WARANGAL URBAN,TELANGANA,18.0843233,79.3851933
Telangana Circle,Hyderabad Region,Peddapalli Division,Deshrajpalli B.O,505102,BO,Delivery,WARANGAL URBAN,TELANGANA,18.1604166,79.4989466
Telangana Circle,Hyderabad Region,Peddapalli Division,Mutharam B.O,505471,BO,Delivery,WARANGAL URBAN,TELANGANA,18.062805,79.34626
Telangana Circle,Hyderabad Region,Peddapalli Division,Veeranarayanpur B.O,505476,BO,Delivery,WARANGAL URBAN,TELANGANA,18.1404731,79.4478562
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Jagarajupalli B.O,515133,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.1114,77.9221
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Elukuntla B.O,515159,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.19,77.81
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Pothulanagepalli B.O,515651,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.3358,77.719
Punjab Circle,DivReportingCircle,Ludhiana Moffusil Division,BALION BO,141114,BO,Delivery,LUDHIANA,PUNJAB,30.8607,76.1863
Jharkhand Circle,NA,Hazaribagh Division,KATIA BO,825103,BO,Delivery,CHATRA,JHARKHAND,24.058439,84.9371
Jharkhand Circle,NA,Hazaribagh Division,BHANDRA BO,829143,BO,Delivery,RAMGARH,JHARKHAND,23.6393,85.3188
Bihar Circle,NA,AurangabadBihar Division,NPGCL Aditi Nagar S.O,824304,PO,Delivery,AURANGABAD,BIHAR,25.5689,84.09579
Bihar Circle,DivReportingCircle,Bhojpur Division,Gaharuaon BO,802204,BO,Delivery,BHOJPUR,BIHAR,25.245595,84.390026
Bihar Circle,DivReportingCircle,Bhojpur Division,Babhaniaon BO,802158,BO,Delivery,BHOJPUR,BIHAR,25.526374,84.319455
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Mannepalli B.O,523264,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.765534,79.818455
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Dhenuvakonda B.O,523263,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.709129,79.944137
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Thurupurompi Dodla B.O,524221,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.472835,79.899409
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chennuru B.O,524240,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.153986,79.800256
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kapparallatippa B.O,524152,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.763801,80.036726
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Somalaregada B.O,524222,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.859439,79.367323
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Thurpuboyamadugula B.O,524236,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.978575,79.373658
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Chekurapadu B.O,523262,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.578951,80.078444
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Gopannapalem Kandriga B.O,524223,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.909472,79.86491
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Chinna Annalur B.O,524224,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.90386,79.683887
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Kunkuvaripalem B.O,524239,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.818652,79.922768
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kanmeta B.O,501503,BO,Delivery,RANGA REDDY,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nagawaram B.O,501121,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Morangpalli B.O,501202,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chanchalpet B.O,501111,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Adikcherla B.O,501142,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chengomal B.O,501501,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Maharajpet B.O,501203,BO,Delivery,RANGA REDDY,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chengole B.O,501141,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Afzugaj BO,813213,BO,Delivery,BHAGALPUR,BIHAR,84.425,24.147
Jharkhand Circle,NA,Palamau Division,Tilo BO,822123,BO,Delivery,PALAMU,JHARKHAND,24.19254,84.35026
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Golugonda BO,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Addasaram BO,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,A Kothapalle B.O,531022,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.235568,82.404842
Jharkhand Circle,NA,Palamau Division,Bhatwaliya BO,822132,BO,Delivery,PALAMU,JHARKHAND,24.32825,83.95193
Maharashtra Circle,Nagpur Region,Amaravati Division,Bhatkuli S.O,444602,PO,Non Delivery,AMRAVATI,MAHARASHTRA,20.907,77.6026
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dosalapadu BO,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Tangedupalle B.O,516329,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.3923581,78.480938
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,C Kothapalle B.O,516293,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.5757882,78.7384084
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Obulareddypalle B.O,516321,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.43567,78.4445583
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bondam B.O,531149,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3084283,82.990625
Telangana Circle,Hyderabad City Region,Secunderabad Division,Agnoor B.O,501144,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Amdapur B.O,501504,BO,Delivery,RANGA REDDY,TELANGANA,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Somasila Hill Colony S.O,524300,PO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.4948518,79.3110859
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Talluru B.O,524142,BO,Delivery,SPSR NELLORE,ANDHRA PRADESH,16.51269,80.112847
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Chorhli BO,852161,BO,Delivery,KHAGARIA,BIHAR,25.511152,86.476908
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Ankoderu B.O,534208,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,16.485133,81.48831
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,China amiram B.O,534204,BO,Non Delivery,WEST GODAVARI,ANDHRA PRADESH,16.536415,81.492427
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Pedagaruvu B.O,534207,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,16.491681,81.616659
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Amarpur BO,851118,BO,Delivery,BEGUSARAI,BIHAR,25.416675,86.129379
Assam Circle,DivReportingCircle,Cachar Division,Chandrapur PT II B.O,788163,BO,Delivery,HAILAKANDI,ASSAM,24.56,92.64
Assam Circle,DivReportingCircle,Cachar Division,Karicherra Bazar B.O,788165,BO,Delivery,HAILAKANDI,ASSAM,24.4,92.56
Assam Circle,DivReportingCircle,Cachar Division,Baruala B.O,788734,BO,Delivery,KARIMGANJ,ASSAM,24.54879,92.42768
Assam Circle,DivReportingCircle,Cachar Division,Damcherra Bagan B.O,788736,BO,Non Delivery,KARIMGANJ,ASSAM,24.5,92.43
Assam Circle,DivReportingCircle,Cachar Division,Fenairbond B.O,788737,BO,Delivery,KARIMGANJ,ASSAM,24.75,92.34
Assam Circle,DivReportingCircle,Cachar Division,Chamela Bazar B.O,788166,BO,Delivery,KARIMGANJ,ASSAM,24.201542,92.124523
Assam Circle,DivReportingCircle,Cachar Division,Muliala B.O,788735,BO,Delivery,KARIMGANJ,ASSAM,24.81,92.77
Assam Circle,DivReportingCircle,Cachar Division,Brojendrapur B.O,788156,BO,Delivery,KARIMGANJ,ASSAM,24.64,92.48
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,North Gopalapuram B.O,533274,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kantevaripadu B.O,533253,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Padamatipalem B.O,533250,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Pasarlapudi B.O,533247,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Avidi B.O,533229,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Gogannamatham B.O,533248,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Ithakota B.O,533238,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Laxmi Polavaram B.O,533236,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Gudimula B.O,533251,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Eastpalem B.O,533244,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Palagummi B.O,533249,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Thabjula B.O,515445,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.91,77.971
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Alamuru B.O,515002,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.65,77.54
Jharkhand Circle,NA,Hazaribagh Division,MALKOLA BO,825405,BO,Delivery,HAZARIBAGH,JHARKHAND,24.2351102,85.5175057
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,NAGAMPALLI B.O,533290,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,17.2097,81.79496
Odisha Circle,DivReportingCircle,Cuttack South Division,Birol B.O,754025,BO,Delivery,CUTTACK,ODISHA,20.5205597,86.0026023
Bihar Circle,DivReportingCircle,Bhojpur Division,Chaugain BO,802205,BO,Delivery,ROHTAS,BIHAR,25.182085,84.348436
Odisha Circle,Sambalpur Region,Sambalpur Division,KARANDOLA,768033,BO,Delivery,BARGARH,ODISHA,63.22719,115.37589
Assam Circle,DivReportingCircle,Cachar Division,Anglarbazar B.O,788806,BO,Delivery,KARIMGANJ,ASSAM,24.87,92.56
Assam Circle,DivReportingCircle,Cachar Division,Asalkandi B.O,788723,BO,Delivery,KARIMGANJ,ASSAM,24.68,92.34
Assam Circle,DivReportingCircle,Cachar Division,Govindaganj Bazar B.O,788733,BO,Delivery,KARIMGANJ,ASSAM,24.59,92.39
Assam Circle,DivReportingCircle,Cachar Division,Rakeshnagar B.O,788701,BO,Delivery,KARIMGANJ,ASSAM,24.55,92.82
Assam Circle,DivReportingCircle,Cachar Division,Puthini B.O,788725,BO,Delivery,KARIMGANJ,ASSAM,24.94,92.73
Assam Circle,DivReportingCircle,Cachar Division,Baithakhal Basti B.O,788726,BO,Delivery,KARIMGANJ,ASSAM,24.48,92.32
Assam Circle,DivReportingCircle,Cachar Division,Longai B.O,788728,BO,Delivery,KARIMGANJ,ASSAM,24.41,92.3
Punjab Circle,DivReportingCircle,Patiala Division,BHANRA BO,147007,BO,Delivery,PATIALA,PUNJAB,30.2549,76.2993
Punjab Circle,DivReportingCircle,Patiala Division,JANDOLI BO,140402,BO,Delivery,PATIALA,PUNJAB,30.483997,76.593948
Rajasthan Circle,Jodhpur Region,Jhunjhunu Division,Bhainsawata Kalan S.O,333517,PO,Delivery,JHUNJHUNU,RAJASTHAN,28.140323,75.761827
Bihar Circle,Muzaffarpur Region,Darbhanga Division,CQuaztola BO,847122,BO,Delivery,MADHUBANI,BIHAR,25.7362,86.0642
Rajasthan Circle,Jodhpur Region,Jhunjhunu Division,Mahansar B.O,331027,BO,Delivery,JHUNJHUNU,RAJASTHAN,28.333595,75.882112
Rajasthan Circle,Jodhpur Region,Jhunjhunu Division,Chanana S.O,333020,PO,Delivery,JHUNJHUNU,RAJASTHAN,28.227197,75.17853
Rajasthan Circle,Jodhpur Region,Jhunjhunu Division,Kankaria S.O,333055,PO,Delivery,JHUNJHUNU,RAJASTHAN,28.274024,75.751479
Odisha Circle,Sambalpur Region,Dhenkanal Division,Pabitranagar S.O,759151,PO,Delivery,DHENKANAL,ODISHA,21.130935,85.168192
Uttar Pradesh Circle,Lucknow  HQ Region,Ghaziabad Division,NDC Ghaziabad,201001,PO,Non Delivery,GHAZIABAD,UTTAR PRADESH,28.6556,77.4277
Bihar Circle,Muzaffarpur Region,Madhubani Division,Hudra BO,847227,BO,Delivery,MADHUBANI,BIHAR,26.2566339,86.0835682
Bihar Circle,Muzaffarpur Region,Madhubani Division,Ekhari BO,847232,BO,Delivery,MADHUBANI,BIHAR,26.5883988,26.5883988
Bihar Circle,Muzaffarpur Region,Madhubani Division,Basudevpur BO,847421,BO,Delivery,MADHUBANI,BIHAR,26.3468544,86.0715474
Bihar Circle,Muzaffarpur Region,Madhubani Division,Gurmaha BO,847231,BO,Delivery,MADHUBANI,BIHAR,26.3178033,86.1522827
Bihar Circle,Muzaffarpur Region,Madhubani Division,Ranti BO,847214,BO,Delivery,MADHUBANI,BIHAR,26.4626396,86.0606074
Telangana Circle,Hyderabad Region,Nizamabad Division,Amrad B.O,503003,BO,Delivery,NIZAMABAD,TELANGANA,18.6772001,78.1030458
Karnataka Circle,South Karnataka Region,Mangaluru Division,Bajal S.O,575009,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.853372,74.878526
Punjab Circle,DivReportingCircle,Ludhiana Moffusil Division,GHUMNEWAL B.O,141110,BO,Delivery,LUDHIANA,PUNJAB,30.907711,75.650964
Bihar Circle,DivReportingCircle,Bhojpur Division,Mahuaon BO,802183,BO,Delivery,BHOJPUR,BIHAR,25.737983,83.09653
Bihar Circle,DivReportingCircle,Bhojpur Division,Daulatpur BO,802313,BO,Delivery,BHOJPUR,BIHAR,25.594743,84.692755
Bihar Circle,DivReportingCircle,Bhojpur Division,Bichhiaon BO,802206,BO,Delivery,BHOJPUR,BIHAR,25.444909,84.69249
Bihar Circle,DivReportingCircle,Bhojpur Division,Bishunpur Dumaria BO,802314,BO,Delivery,BHOJPUR,BIHAR,25.564876,84.596913
Bihar Circle,DivReportingCircle,Bhojpur Division,Chaturbhujibaraon BO,802159,BO,Delivery,BHOJPUR,BIHAR,25.37912,84.4068
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Basatpur BO,847301,BO,Delivery,SAMASTIPUR,BIHAR,25.7813,86.152
Uttar Pradesh Circle,Agra Region,Agra Division,NDC Agra,282001,PO,Non Delivery,AGRA,UTTAR PRADESH,27.1651847,78.0119017
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kalkhoda B.O,501106,BO,Delivery,VIKARABAD,TELANGANA,NA,NA
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Gangaperur B.O,516213,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.3974172,79.0244217
Assam Circle,DivReportingCircle,Nalbari Division,Salbari S.O,781320,PO,Delivery,BAKSA,ASSAM,26.6424,91.0925
Assam Circle,DivReportingCircle,Nalbari Division,Kachukata B.O,781367,BO,Delivery,BAKSA,ASSAM,26.60669,91.58147
Assam Circle,DivReportingCircle,Nalbari Division,Athiabari B.O,781377,BO,Delivery,BAKSA,ASSAM,26.4447778,91.438
Assam Circle,DivReportingCircle,Nalbari Division,Bhaluki B.O,781371,BO,Delivery,BARPETA,ASSAM,26.4748888,91.2690833
Assam Circle,DivReportingCircle,Cachar Division,Nayabeel B.O,788117,BO,Delivery,CACHAR,ASSAM,24.68,92.73
Assam Circle,DivReportingCircle,Cachar Division,Chandranathpur B.O,788817,BO,Delivery,CACHAR,ASSAM,24.44,92.29
Assam Circle,DivReportingCircle,Cachar Division,New Bag O Bahar B.O,788113,BO,Delivery,CACHAR,ASSAM,24.65,92.69
Assam Circle,DivReportingCircle,Cachar Division,Fulbari B.O,788802,BO,Delivery,CACHAR,ASSAM,24.86099,92.5966
Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,ZAHIRABAD B.O,383002,BO,Delivery,SABAR KANTHA,GUJARAT,23.6093,72.949
Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,KUKDI B.O,383422,BO,Delivery,SABAR KANTHA,GUJARAT,24.336149,73.125996
Rajasthan Circle,Jodhpur Region,Sirohi Division,Dantiwas B.O,343029,BO,Delivery,JALORE,RAJASTHAN,26.92,75.8
Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Kathwada GIDC S.O,382430,PO,Non Delivery,AHMADABAD,GUJARAT,23.0279349,72.6817017
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Kora BO,847104,BO,Delivery,DARBHANGA,BIHAR,25.5515,84.9752
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Doghra BO,847302,BO,Delivery,DARBHANGA,BIHAR,25.7666,85.399
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Kharajpur BO,846003,BO,Delivery,DARBHANGA,BIHAR,25.5974,85.3407
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Anand Bhankhri B.O,384330,BO,Delivery,MAHESANA,GUJARAT,23.979529,72.713685
Chattisgarh Circle,DivReportingCircle,Bastar Division,Belondi,494230,BO,Delivery,KONDAGAON,CHHATTISGARH,19.9647,81.7502
Punjab Circle,DivReportingCircle,Ludhiana City Division,BHATTIAN SO,141008,PO,Non Delivery,LUDHIANA,PUNJAB,30.5725,75.4938
Telangana Circle,Hyderabad Region,Adilabad Division,Arepally B.O,504204,BO,Delivery,MANCHERIAL,TELANGANA,19.6667,78.5333
Telangana Circle,Hyderabad Region,Adilabad Division,Alegaon B.O,504201,BO,Delivery,MANCHERIAL,TELANGANA,18.85585,79.800873
Telangana Circle,Hyderabad Region,Adilabad Division,Tumpally B.O,504294,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,18.953795,79.5315398
Telangana Circle,Hyderabad Region,Adilabad Division,Singapur B.O,504302,BO,Delivery,MANCHERIAL,TELANGANA,18.8519091,79.5069436
Telangana Circle,Hyderabad Region,Adilabad Division,Venkatapur B.O,504206,BO,Delivery,MANCHERIAL,TELANGANA,18.9922806,79.1552013
Telangana Circle,Hyderabad Region,Adilabad Division,Jandavenkatapur B.O,504207,BO,Delivery,MANCHERIAL,TELANGANA,18.9136171,79.2535725
Telangana Circle,Hyderabad Region,Adilabad Division,Mittapalli Jagir B.O,504216,BO,Delivery,MANCHERIAL,TELANGANA,18.849405,79.5842629
Telangana Circle,Hyderabad Region,Adilabad Division,Dharmaram B.O,504205,BO,Delivery,MANCHERIAL,TELANGANA,19.1188949,78.9989734
Telangana Circle,Hyderabad Region,Adilabad Division,Mandamarri B.O,504231,BO,Delivery,MANCHERIAL,TELANGANA,18.9871177,79.4791434
Telangana Circle,Hyderabad Region,Adilabad Division,Nandarampalli B.O,504214,BO,Delivery,MANCHERIAL,TELANGANA,19.0384964,79.7455956
Telangana Circle,Hyderabad Region,Adilabad Division,Dowdepelli B.O,504215,BO,Delivery,MANCHERIAL,TELANGANA,18.9619866,79.2281974
Telangana Circle,Hyderabad Region,Adilabad Division,Mulkala B.O,504209,BO,Delivery,MANCHERIAL,TELANGANA,18.8697833,79.3837949
Telangana Circle,Hyderabad Region,Adilabad Division,Kanchavelli B.O,504219,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.0717577,79.6319636
Telangana Circle,Hyderabad Region,Nizamabad Division,Mendora B.O,503307,BO,Delivery,NIZAMABAD,TELANGANA,18.7189883,78.5037766
Telangana Circle,Hyderabad Region,Nizamabad Division,Valgodkalan B.O,503165,BO,Delivery,NIZAMABAD,TELANGANA,18.60509,78.4277983
Telangana Circle,Hyderabad Region,Nizamabad Division,Doosgaon B.O,503175,BO,Delivery,NIZAMABAD,TELANGANA,18.5874739,78.1917957
Telangana Circle,Hyderabad Region,Nizamabad Division,Nallapalli B.O,503164,BO,Delivery,NIZAMABAD,TELANGANA,18.5454757,78.2419318
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Lolla B.O,533237,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Gowrapuram B.O,515561,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,14.0142,77.9942
Telangana Circle,Hyderabad Region,Hanamkonda Division,Laxmipur B.O,506342,BO,Delivery,WARANGAL RURAL,TELANGANA,18.01794,79.76464
Telangana Circle,Hyderabad Region,Khammam Division,Gopalapuram B.O,507210,BO,Delivery,MAHABUBABAD,TELANGANA,17.48585,80.14456
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Narayanpur BO,847204,BO,Delivery,DARBHANGA,BIHAR,25.6023,87.4382
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Kasraur BO,847427,BO,Delivery,DARBHANGA,BIHAR,25.9564,86.2284
